s2id,lat,lon,label,sublabel,label_source,iso3,distance_from_shore_m,drift_radius,dock
6000ed41,34.689566656281322,135.31538370997029,KOBE,NISHINOMIYA-HAMA,geonames_1000,JPN,3000,0.059203389051541253,false
60009029,34.639394263980826,135.17942148431945,KOBE,KOBE,WPI_ports,JPN,3000,0.12639603361106164,false
60008555,34.627920876605977,135.146343164661,KOBE,JP UKB OFF,top_destination,JPN,3000,0.070367549807281035,false
60009007,34.622592969846465,135.15152288506121,KOBE,JP UKB OFF,top_destination,JPN,3000,0.073307738732680428,false
60009aa9,34.620744098018456,135.14741764403246,KOBE,JP UKB OFF,top_destination,JPN,3000,0.07586034863960267,false
6000ed4f,34.69015802713951,135.30666364982625,KOBE,NISHINOMIYA-HAMA,geonames_1000,JPN,3000,0.065066792519273345,false
354e1a77,33.4778196911194,133.58606209169707,KOCHI,KOCHI KO,WPI_ports,JPN,3000,0.10111981659709275,false
354e1a75,33.479112751425895,133.5827243176509,KOCHI,KOCHI KO,WPI_ports,JPN,3000,0.089009299236192038,false
354e109f,33.475594609370887,133.58183650763283,KOCHI,KOCHI KO,WPI_ports,JPN,3000,0.095432363866073844,false
3543bb5b,34.015858722844378,130.869320167512,KOKURA,JP HBK,top_destination,JPN,3000,0.10833707740692747,false
3543bb49,34.024096541098551,130.86011524914656,KOKURA,JP MOJ,top_destination,JPN,3000,0.1131696882985422,false
3543a4c1,34.048612313989665,130.85518885015364,KOKURA,JP TBT,top_destination,JPN,3000,0.14477041955843503,false
3543bb53,34.024419384737996,130.86956048379508,KOKURA,MUTSURE,top_destination,JPN,3000,0.11906481468662639,false
3543a4bd,34.044175064000513,130.86529092659194,KOKURA,JP KNM OFF WM,top_destination,JPN,3000,0.11921502559020544,false
3543bb4f,34.021267556467706,130.86542132336362,KOKURA,JP KOK,top_destination,JPN,3000,0.11126991923771576,false
3543a497,34.049376051453159,130.86477426068259,KOKURA,JP KNM,top_destination,JPN,3000,0.128453753690485,false
3543a4eb,34.052794992147682,130.85524995099436,KOKURA,JP KNM OFF,top_destination,JPN,3000,0.11564750507035271,false
3543a4bb,34.040385541480163,130.86544836532863,KOKURA,MUTSURE OFFSHORE,top_destination,JPN,3000,0.12114697030447165,false
3543bb45,34.017664764864563,130.86551576934809,KOKURA,JP HBK,top_destination,JPN,3000,0.11834883670715296,false
3543bb4d,34.02594895170396,130.86529757793139,KOKURA,JP KNM OFF,top_destination,JPN,3000,0.12045819123451373,false
3543a4af,34.033315966705551,130.86938118920386,KOKURA,JP MUTSURE OFF,top_destination,JPN,3000,0.11474768809979852,false
3543a495,34.051148078368435,130.86034104694784,KOKURA,MUTSURE OFFSHORE,top_destination,JPN,3000,0.14824352149029496,false
3543a4b1,34.034754906930345,130.86573126714919,KOKURA,JP KNM OFF,top_destination,JPN,3000,0.13313853546273255,false
3543a4b3,34.030879054693173,130.86544369385467,KOKURA,JP HBK,top_destination,JPN,3000,0.13036140198728743,false
3543a4bf,34.046679163320029,130.86012582569526,KOKURA,JP TBT,top_destination,JPN,3000,0.12828627919109895,false
3543a4ad,34.029739106613128,130.86960544230902,KOKURA,JP MUTSURE OFF,top_destination,JPN,3000,0.13359035238472633,false
3543bb51,34.019828997295484,130.8694377866949,KOKURA,JP HBK,top_destination,JPN,3000,0.10940112094599999,false
3543bb55,34.022460039676872,130.87491860937939,KOKURA,JP KNM OFF,top_destination,JPN,3000,0.096717357103654533,false
477b6e55,45.581263089560117,13.663180535824525,KOPER,KOPER,top_destination,SVN,3000,0.12501991280220656,false
477b6e53,45.581749921880721,13.657372521365689,KOPER,KOPER,top_destination,SVN,3000,0.13055734022409882,false
356e8e9b,34.863142057103879,128.09171340876418,KOR-223,SAMCHEONPO KOREA,top_destination,KOR,3000,0.1957858389941691,false
356e8e9d,34.86713019607938,128.09123124535662,KOR-223,SAMCHEONPO S KOREA,top_destination,KOR,3000,0.1938099303457203,false
356e8e99,34.865404040675294,128.08731769476623,KOR-223,SAMCHEONPO,top_destination,KOR,3000,0.18650863428200715,false
356e8e9f,34.868378632479626,128.08759801728363,KOR-223,KR SCP,top_destination,KOR,3000,0.19596358357540605,false
3570f42f,36.032772799748805,126.55833104388697,KOR-224,JP KNM JC OFF,top_destination,KOR,3000,0.094173223915164583,true
357b089f,37.114338775939409,126.6716640160755,KOR-46,BUSAN,top_destination,KOR,3000,0.17917463192421146,false
5f19bfc5,46.63522203637811,142.71581567428493,KORSAKOV,KORSAKOV,anchorage_overrides,RUS,3000,0.080743614454801244,false
5f19bfeb,46.629998847882966,142.73303197218985,KORSAKOV,KORSAKOV,anchorage_overrides,RUS,3000,0.096381983590968487,false
5f19bfe9,46.628363959641554,142.72980152215652,KORSAKOV,KORSAKOV,anchorage_overrides,RUS,3000,0.097040071699587241,false
5f19bfe7,46.626220331120464,142.72334213617287,KORSAKOV,KORSAKOV,anchorage_overrides,RUS,3000,0.10327047222731993,false
5f19bfc7,46.637471808287053,142.72401784265998,KORSAKOV,KORSAKOV,anchorage_overrides,RUS,3000,0.0944212483660902,false
32220085,4.6258369601717346,114.19912083010999,KUALA BELAIT,KUALA BELAIT,anchorage_overrides,BRN,3000,0.071091701296871979,false
32220081,4.6190412018624611,114.19324997049677,KUALA BELAIT,KUALA BELAIT,anchorage_overrides,BRN,3000,0.058987768011542055,false
3218aa7f,4.6158638036331787,114.194064700607,KUALA BELAIT,KUALA BELAIT,anchorage_overrides,BRN,3000,0.064744390369974078,false
3222007d,4.6246716140942281,114.18948401276859,KUALA BELAIT,KUALA BELAIT,anchorage_overrides,BRN,3000,0.049062828903337609,false
322200bf,4.6343004639206251,114.21665935337852,KUALA BELAIT,KUALA BELAIT,anchorage_overrides,BRN,3000,0.074354369609435866,false
31c89f49,3.9753462875523895,103.46007485100591,KUANTAN CITY,KUANTAN NEW PORT,WPI_ports,MYS,3000,0.064357157897363973,false
46e34f03,54.976355489601914,20.3328723807911,KULIKOVO ANCHORAGE,KULIKOVO C S,anchorage_overrides,RUS,3000,0.0833300018146152,false
4693978f,59.570112648099148,26.509455653757659,KUNDA,KUNDA,top_destination,EST,3000,0.092346662823183573,false
4693979d,59.571077957328882,26.534078803199289,KUNDA,KUNDA,top_destination,EST,3000,0.092024974670413928,false
5f723cfb,42.972226814768568,144.32519632222514,KUSHIRO,KUSHIRO,anchorage_overrides,JPN,3000,0.0916795099162057,false
5f723ce5,42.969061497299613,144.32928190190469,KUSHIRO,KUSHIRO,anchorage_overrides,JPN,3000,0.10272589865745285,false
5f723ce3,42.971354369735145,144.33524833332623,KUSHIRO,KUSHIRO,anchorage_overrides,JPN,3000,0.10613856238946485,false
5f723ce7,42.965913383353971,144.33365532342802,KUSHIRO,KUSHIRO,anchorage_overrides,JPN,3000,0.093941804282008448,false
5f723cfd,42.974151594314328,144.33121514107955,KUSHIRO,KUSHIRO,anchorage_overrides,JPN,3000,0.097921206614672018,false
5f723cef,42.966638877392114,144.32401390143764,KUSHIRO,KUSHIRO,anchorage_overrides,JPN,3000,0.091372898449757,false
5f723ce9,42.963793336347322,144.32735749296407,KUSHIRO,KUSHIRO,anchorage_overrides,JPN,3000,0.075364880367330828,false
5f723d1d,42.973290232372108,144.33991093935865,KUSHIRO,KUSHIRO,anchorage_overrides,JPN,3000,0.094444415368441156,false
2a329e53,-32.16212902577314,115.70025195340718,KWINANA,,top_destination,AUS,3000,0.12892124840260194,false
2a329fb3,-32.158085880917035,115.69514394865097,KWINANA,,top_destination,AUS,3000,0.13044794731294088,false
2a329e4d,-32.163625720994958,115.69512352887499,KWINANA,,top_destination,AUS,3000,0.13273071206227621,false
902e0c0b,-2.179468098197221,-80.8996267646834,LA LIBERTAD,SANTA ELENA,anchorage_overrides,ECU,3000,0.089896720373731545,false
902e0b97,-2.1690317844945914,-80.879917594679128,LA LIBERTAD,SANTA ELENA,anchorage_overrides,ECU,3000,0.067270964377950285,false
902e0c0d,-2.1789308537235539,-80.907120194678669,LA LIBERTAD,SANTA ELENA,anchorage_overrides,ECU,3000,0.056204399210287241,false
902e0c09,-2.1841622503189697,-80.899809129547137,LA LIBERTAD,SANTA ELENA,anchorage_overrides,ECU,3000,0.074470886962299379,false
902e0bf1,-2.1832890738029862,-80.8916663044685,LA LIBERTAD,SANTA ELENA,anchorage_overrides,ECU,3000,0.07332387079969796,false
902e0bf7,-2.1837557201122593,-80.896021408960451,LA LIBERTAD,SANTA ELENA,anchorage_overrides,ECU,3000,0.073755960070141471,false
902e0bf5,-2.1796023621044287,-80.895911042655328,LA LIBERTAD,SANTA ELENA,anchorage_overrides,ECU,3000,0.073196511102782261,false
9105d2c7,-11.931775930767687,-77.181227787641177,LA PAMPILLA OIL TERMINAL,LA PAMPILLA,top_destination,PER,3000,0.064139622102338034,false
12d501fd,44.038923503149789,9.9042762535515134,LA SPEZIA,LA SPEZIA,anchorage_overrides,ITA,3000,0.11476648895914249,false
12d501ff,44.041390147957863,9.90423748061482,LA SPEZIA,LERICI,anchorage_overrides,ITA,3000,0.12113074705419352,false
12d501ef,44.032444780962123,9.9168350614690421,LA SPEZIA,LA SPEZIA,top_destination,ITA,3000,0.13854768900414946,false
12d50197,44.025128269376332,9.9329438861275072,LA SPEZIA,LA SPEZIA,top_destination,ITA,3000,0.1107984568976948,false
12d501ed,44.031985705640054,9.920266373676597,LA SPEZIA,LA SPEZIA,top_destination,ITA,3000,0.13292589093702453,false
12d4fe01,44.041625141322008,9.90076969113804,LA SPEZIA,LERICI,anchorage_overrides,ITA,3000,0.12203248597341844,false
0c377ca5,27.09913384648938,-13.459508280671603,LAAYOUNE,LAAYOUNE,anchorage_overrides,ESH,3000,0.0748255339187083,false
0c37630f,27.046171839828961,-13.483269971990342,LAAYOUNE,LAAYOUNE,anchorage_overrides,ESH,3000,0.092198188399363848,false
0c377cad,27.088554986273078,-13.46015750948138,LAAYOUNE,LAAYOUNE,anchorage_overrides,ESH,3000,0.0559294394252578,false
0c377caf,27.093595147615215,-13.459927063870447,LAAYOUNE,LAAYOUNE,anchorage_overrides,ESH,3000,0.055880894876592452,false
32231f25,5.2498310358494917,115.24544436309107,LABUAN,VICTORIA,WPI_ports,MYS,3000,0.074244270786727934,true
32231f4b,5.2591314575339894,115.26262217489459,LABUAN,VICTORIA,geonames_1000,MYS,3000,0.08170065448119801,false
32231f31,5.2545362640605848,115.25088820020197,LABUAN,VICTORIA,WPI_ports,MYS,3000,0.056631395106275295,true
32231f3b,5.2510403286376848,115.24943670537034,LABUAN,VICTORIA,geonames_1000,MYS,3000,0.12123224048563154,true
32231f33,5.2601307810600391,115.25185949566476,LABUAN,VICTORIA,WPI_ports,MYS,3000,0.080210252867732992,false
32231f4d,5.2595658323709866,115.26801583076168,LABUAN,BANDAR LABUAN,geonames_1000,MYS,3000,0.076037014743280756,false
322318cb,5.2640503233943177,115.25683941245215,LABUAN,VICTORIA,WPI_ports,MYS,3000,0.076979972202389849,false
32231f23,5.2450918365487258,115.24466603075962,LABUAN,VICTORIA,geonames_1000,MYS,3000,0.098630256763191121,true
322318cd,5.2646027760301779,115.2507683370696,LABUAN,VICTORIA,WPI_ports,MYS,3000,0.078735949399603142,false
322318ad,5.2635971112571367,115.27317526733984,LABUAN,BANDAR LABUAN,geonames_1000,MYS,3000,0.089890055948737488,false
322318b3,5.2636267377232713,115.26838946211387,LABUAN,BANDAR LABUAN,geonames_1000,MYS,3000,0.0843427781264619,false
322318b5,5.2638704179774374,115.2627771438398,LABUAN,VICTORIA,WPI_ports,MYS,3000,0.0795266016370513,false
32231f35,5.2595403030675891,115.25685529837943,LABUAN,VICTORIA,WPI_ports,MYS,3000,0.071903602104604655,false
68fa1f0d,-6.8123866168536846,146.9743281117488,LAE,LAE,top_destination,PNG,3000,0.13047992676803194,false
68fa1efb,-6.7893232942794306,146.9738936876372,LAE,LAE,top_destination,PNG,3000,0.09165421152563577,false
68fa1f9f,-6.8160715408601895,146.96412176849572,LAE,LAE,top_destination,PNG,3000,0.12190508604728859,false
68fa1efd,-6.7940367614012258,146.97445401873486,LAE,LAE,top_destination,PNG,3000,0.10047710552797628,false
68fa1f07,-6.8018407294655,146.96893936108452,LAE,LAE,top_destination,PNG,3000,0.0998065688690811,false
68fa1ee3,-6.7947666760715375,146.97984394945277,LAE,LAE,top_destination,PNG,3000,0.1069061210660698,false
68fa1ef9,-6.7891223589341738,146.96952258733961,LAE,LAE,top_destination,PNG,3000,0.084964650471939712,false
68fa1f03,-6.7988328633718487,146.97446560522491,LAE,LAE,top_destination,PNG,3000,0.10260629534944775,false
68fa1f75,-6.8163241312033,146.96853931180118,LAE,LAE,top_destination,PNG,3000,0.13062830899247549,false
68fa1f01,-6.7988824352506256,146.96957938904089,LAE,LAE,top_destination,PNG,3000,0.0949251173244423,false
68fa1ef7,-6.7854385500774654,146.9692520345244,LAE,LAE,top_destination,PNG,3000,0.08696237137488691,false
68fa1f73,-6.8168882291881534,146.97406655449623,LAE,LAE,top_destination,PNG,3000,0.14274898825625826,false
68fa1fa1,-6.8121784453942533,146.96393646375583,LAE,LAE,top_destination,PNG,3000,0.11595920718707038,false
68fa1f77,-6.8209749533047175,146.9684958912961,LAE,LAE,top_destination,PNG,3000,0.12116280688656446,false
68fa1eff,-6.793435825424333,146.96994893219511,LAE,LAE,top_destination,PNG,3000,0.10697368729147111,false
68fa1f9d,-6.8208340020696427,146.96400529897565,LAE,LAE,top_destination,PNG,3000,0.13053908339961209,false
68fa1f0b,-6.8127609923310981,146.96884800402117,LAE,LAE,top_destination,PNG,3000,0.11788380439031469,false
68fa1ee5,-6.7904247179507964,146.97979725815406,LAE,LAE,top_destination,PNG,3000,0.1126967234399343,false
68fa1f05,-6.8029128568900328,146.97469298497813,LAE,LAE,top_destination,PNG,3000,0.11259505135060317,false
3102bbf7,13.038912405052541,100.87616568648446,LAEM CHABANG,LCB,top_destination,THA,3000,0.052066870889001755,false
3102bb9f,13.057189728164092,100.84805818820607,LAEM CHABANG,TH LCH,top_destination,THA,3000,0.11612695962472688,false
3102bba3,13.062271741155884,100.85418118049307,LAEM CHABANG,LAEM CHABANG,WPI_ports,THA,3000,0.093630997831923315,false
3102bba1,13.062187049386475,100.84812290224552,LAEM CHABANG,TH LCH,top_destination,THA,3000,0.10620973615315366,false
3102bb97,13.0571064188516,100.85942005240449,LAEM CHABANG,LAEM CHABANG,WPI_ports,THA,3000,0.071875374649299315,false
3102bbbd,13.06219148038481,100.85975056894507,LAEM CHABANG,LAEM CHABANG,WPI_ports,THA,3000,0.069027051534375966,false
3102bb95,13.057018146715377,100.86492065281409,LAEM CHABANG,LAEM CHABANG,WPI_ports,THA,3000,0.070915968593382589,false
3102bb99,13.056987119221619,100.85368533735728,LAEM CHABANG,TH LCH,top_destination,THA,3000,0.10043298959190745,false
3102bbed,13.050839961823618,100.87021251764955,LAEM CHABANG,LAEM CHABANG,WPI_ports,THA,3000,0.055783553152862174,false
103c7509,6.3673872316948428,3.3814459799481127,LAGOS,TIN CAN ISLAND,WPI_ports,NGA,3000,0.085919447343728736,false
103c750f,6.36709538561046,3.3866127806006303,LAGOS,LAGOS,anchorage_overrides,NGA,3000,0.090133144785014441,false
103c756b,6.3780085836016234,3.3967450878560213,LAGOS,LAGOS,anchorage_overrides,NGA,3000,0.083663233184135571,false
103c75a1,6.372661344512351,3.3777167947992486,LAGOS,LAGOS,WPI_ports,NGA,3000,0.082247508879272707,false
103c75dd,6.3732161014003941,3.3464321972726312,LAGOS,TIN CAN ISLAND,WPI_ports,NGA,3000,0.08329925142002359,false
103c750d,6.3729734775702047,3.3865994424959887,LAGOS,LAGOS,WPI_ports,NGA,3000,0.0706432196704499,false
103c750b,6.3729289203527966,3.3819943458674744,LAGOS,LAGOS,WPI_ports,NGA,3000,0.079159553898012255,false
103c75bb,6.3669840943581937,3.367218685225466,LAGOS,TIN CAN ISLAND,WPI_ports,NGA,3000,0.12395837795847803,false
103c75c3,6.3729475551687731,3.351282908527724,LAGOS,TIN CAN ISLAND,WPI_ports,NGA,3000,0.0861062922272375,false
103c7511,6.3677374079026157,3.3916108770646196,LAGOS,LAGOS,anchorage_overrides,NGA,3000,0.10031703447665737,false
103c75db,6.367323136970831,3.3467615901678216,LAGOS,TIN CAN ISLAND,WPI_ports,NGA,3000,0.088477164598003047,false
103c7569,6.3828248836857062,3.3961902293898438,LAGOS,LAGOS,WPI_ports,NGA,3000,0.089699091191872637,false
103c7513,6.3726642790089816,3.3915709579933022,LAGOS,LAGOS,anchorage_overrides,NGA,3000,0.086866788754041982,false
103c75c5,6.3675167305146712,3.3513443961224736,LAGOS,TIN CAN ISLAND,WPI_ports,NGA,3000,0.088768493378818578,false
103c75a7,6.3676440145150872,3.3775968555482683,LAGOS,TIN CAN ISLAND,WPI_ports,NGA,3000,0.086540058689109758,false
3593ee23,37.434850511062137,119.90817414215273,LAIZHOU,YANTAI,anchorage_overrides,CHN,3000,0.097456185331822348,false
3593ee25,37.43340561257147,119.91324806940582,LAIZHOU,YANTAI,anchorage_overrides,CHN,3000,0.10874224893621544,false
3593ee37,37.441117981060884,119.91929077034716,LAIZHOU,YANTAI,anchorage_overrides,CHN,3000,0.10817969425164307,false
3593ee33,37.435095052527693,119.92447523027359,LAIZHOU,YANTAI,anchorage_overrides,CHN,3000,0.090536962848579788,false
3593ee21,37.42974990609293,119.90798769668126,LAIZHOU,YANTAI,anchorage_overrides,CHN,3000,0.098240796450552781,false
3593f1df,37.425628263097039,119.90796354908022,LAIZHOU,YANTAI,anchorage_overrides,CHN,3000,0.1010172049905096,false
3593ee35,37.439389393647431,119.92428080114306,LAIZHOU,YANTAI,anchorage_overrides,CHN,3000,0.095612194618813956,false
3593ee31,37.436621781970473,119.91937035164791,LAIZHOU,YANTAI,anchorage_overrides,CHN,3000,0.10091118916532145,false
3593ee27,37.428393065149287,119.91363804695079,LAIZHOU,YANTAI,anchorage_overrides,CHN,3000,0.10244544858226533,false
340154ab,22.159418522698068,114.14077372316798,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.11638627139813182,false
3406ab55,22.158933287557158,114.14677067462415,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.12276879025439874,false
34015363,22.160038226203945,114.1121743798347,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.10992266405096822,false
3406ab15,22.177283993942691,114.17007949661514,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.1313315711020164,false
3406ab4f,22.169695444985624,114.15291978245678,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.1088170582998354,false
3406ab43,22.167721731388141,114.16467732014578,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.11236142086040223,false
34015359,22.158072208576126,114.12842390231893,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.12473222228098492,false
3401535f,22.158547944577229,114.12321043209032,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.12347764503489315,false
3406ab4d,22.1705103590724,114.14689496604737,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.10953896875814459,false
340154a1,22.162683554623552,114.12327771365914,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.12491700286573305,false
3406ab41,22.172238406249274,114.1649134068911,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.11638117418040161,false
34015357,22.157399246722555,114.13501824606546,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.11821825663068174,false
3401549d,22.164360692336125,114.11130954414038,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.12517766067529,false
3406ab51,22.164206903529088,114.15269917271722,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.11106310595663002,false
340154a9,22.160319993470527,114.13529240423533,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.11725460166534138,false
34015361,22.158915531231525,114.1173079772344,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.12434857828530886,false
3406ab45,22.168567370056973,114.15863458336858,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.11776984097147333,false
34015355,22.156515535487358,114.14011929712561,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.11743717618213252,false
3406ab17,22.182357502626719,114.1701724534322,LAMMA ISLAND,HONGKONG,anchorage_overrides,CHN,3000,0.13662286439069,false
3406ab53,22.164845468566167,114.14690718029311,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.11102964426288943,false
3406ab49,22.173495102061192,114.15325942478778,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.10603303750603627,false
340154a7,22.161457219708815,114.12867580660397,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.12402219079711017,false
3401549f,22.163406157557684,114.11723754568725,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.12526095342265484,false
3406ab57,22.158897109508313,114.15286106151682,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.11487247813614108,false
3406ab47,22.1731054729446,114.15895994788035,LAMMA ISLAND,HONG KONG,anchorage_overrides,CHN,3000,0.12554891425819842,false
35bf20b7,35.117903616206313,119.39649975901948,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.07605156445112933,false
35bf2705,35.083591148927717,119.37937621795221,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.11497935703102727,false
35bf2071,35.161426807353649,119.40936718654265,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.059222034992074589,false
35bf2717,35.0933453526551,119.38783961908561,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.034212097715903736,false
35bf2097,35.134096008169024,119.40188220782888,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.12711001570614511,false
35bf2713,35.085225947502877,119.389632902303,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.057399914415003313,false
35bf2661,35.082354613779437,119.34583560819006,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.11349765409643665,false
35bf20bf,35.12708250871146,119.39521986108902,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.037501017802257612,false
35bf20b9,35.125142103898355,119.39689456790106,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.064108222757021036,false
35bf25f1,35.06046432460105,119.31012510694431,LANSHAN,LIANYUNGANG,anchorage_overrides,CHN,3000,0.10823951975241428,false
35bf264f,35.06855116358301,119.36245282396231,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.15882825726972155,false
35bf2645,35.069439248875341,119.3577689846033,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.15499090445080149,false
35bf265f,35.081421280716128,119.34965554339041,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.14107276795144819,false
35bf2657,35.076394767650662,119.3634768342226,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.11236948765861882,false
35bf208d,35.143770960046972,119.39769572974895,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.14900235200346212,false
35bf2703,35.085203625488184,119.3757836397555,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.080795718885993267,false
35bf265b,35.073771598338745,119.35670879269114,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.14777073946412167,false
35bf25f3,35.062543143280948,119.30567772891268,LANSHAN,LIANYUNGANG,anchorage_overrides,CHN,3000,0.13122888258251689,false
35bf208f,35.142412656586735,119.40293219792677,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.15571701442656055,false
35bf2091,35.136410684454013,119.40299894983522,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.14233419329005889,false
35bf20bb,35.1222726433633,119.40335417607749,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.082914740247262864,false
35bf274d,35.107374695155862,119.40359547396653,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.10163966201817351,false
35bf2093,35.138444915888513,119.39785442814258,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.1434076302079807,false
35bf207b,35.155515901602257,119.41046991137968,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.050668578523217857,false
35bf2651,35.071774447751785,119.36265352571954,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.16066276866538445,false
35bf273b,35.101044925802547,119.38514300718394,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.050888769394719188,false
35bf25f5,35.058077484177936,119.30575142906038,LANSHAN,LIANYUNGANG,anchorage_overrides,CHN,3000,0.11902985798849995,false
35bf20b1,35.117797169839534,119.40351904169231,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.064989989295820727,false
35bf2095,35.135030588675811,119.39761659288754,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.15266454818278702,false
35bf31fd,35.002696204763524,119.22975738330011,LANSHAN,LIANYUNGANG,anchorage_overrides,CHN,3000,0.10533801090855913,false
35bf2707,35.079127491756537,119.38040419102161,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.088539222443054288,false
35bf2739,35.1001095911043,119.39006593867575,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.088003849002544265,false
35bf2e03,35.001411166449749,119.23489496151829,LANSHAN,LIANYUNGANG,anchorage_overrides,CHN,3000,0.11351594415840552,false
35bf2643,35.071330069333229,119.35149366774642,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.14631936756254085,false
35bf209b,35.135983504910776,119.40921198529951,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.1727728755886685,false
35bf273f,35.093561233409091,119.38951530713635,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.029353059617764278,false
35bf274b,35.109052322858361,119.39908755015981,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.080629586791918478,false
35bf2659,35.077506976976217,119.35645311380192,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.16474691516199375,false
35bf2085,35.140502088168738,119.40947225877512,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.1594684198835728,false
35bf2669,35.07247785078038,119.34570305936441,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.11101524108604004,false
35bf20b3,35.111564165018407,119.4026229203053,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.094433991659258282,false
35bf2711,35.08554647180128,119.38608564143563,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.069878143863776818,false
35bf20b5,35.114319280130246,119.39761595682849,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.075263722011803133,false
35bf265d,35.075914988040964,119.35132368703314,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.14687065481616129,false
35bf2667,35.077564952351771,119.34564002037608,LANSHAN,RIZHAO,anchorage_overrides,CHN,3000,0.096866139607837479,false
14de29a5,34.94058077256215,33.67549363036688,LARNACA,LARNACA,anchorage_overrides,CYP,3000,0.13223471848666363,false
14de29c5,34.920216584079675,33.6757923048265,LARNACA,LARNACA,anchorage_overrides,CYP,3000,0.13329450485209693,false
14de29d1,34.917835491064913,33.670314086337854,LARNACA,LARNACA,anchorage_overrides,CYP,3000,0.11719590176028798,false
14de2909,34.949680814531121,33.67694558945103,LARNACA,LARNACA,anchorage_overrides,CYP,3000,0.1261253786203301,false
14de29cf,34.922147004685307,33.669966139029817,LARNACA,LARNACA,anchorage_overrides,CYP,3000,0.11467558655300752,false
0c40be0d,28.084470319378095,-15.38681496569067,LAS PALMAS,LAS PALMAS,anchorage_overrides,ESP,3000,0.10034084606644258,false
0c40bfcd,28.124250231185343,-15.393240497217949,LAS PALMAS,LAS PALMAS,anchorage_overrides,ESP,3000,0.089777845575748388,false
